train-PolicyExecTime,train-NumTrajs,train-AverageReturn,train-MinReturn,train-EnvExecTime,Itr,Time,Time-Optimization,n_timesteps,LossAfter,Time-Sampling,train-AverageDiscountedReturn,Time-SampleProc,ItrTime,train-MaxReturn,train-StdReturn,LossBefore
3.9287924766540527,100,27.925338043827868,21.731233256159975,2.2544338703155518,16,112.25752401351929,0.22975635528564453,170000,-0.0038142086,6.396831512451172,22.140097133297342,0.03986001014709473,6.666777849197388,31.667481316339465,2.008960112030669,-1.3500435e-05
3.8368170261383057,100,28.05389231461917,21.705477989854145,2.192343235015869,17,118.79207372665405,0.2426748275756836,180000,-0.0040512346,6.240309000015259,22.448941656772046,0.04099678993225098,6.524376392364502,32.08149714387377,1.9688166774132163,-1.3432569e-05
3.791544198989868,100,28.21738699937505,19.59980711504363,2.174344301223755,18,125.25770235061646,0.24493026733398438,190000,-0.004145201,6.166180610656738,22.43814168565789,0.04424643516540527,6.45563268661499,32.57105105053152,2.0785889712851886,-1.3361266e-05
3.834559202194214,100,28.2899514105556,23.784893120632656,2.1685547828674316,19,131.75803804397583,0.23793530464172363,200000,-0.0022919623,6.210103988647461,22.409835795830464,0.04132390022277832,6.4896533489227295,32.38977790197071,1.8049741368213152,-1.32980695e-05
3.878286838531494,100,28.571835694102024,21.815350145297405,2.2502801418304443,20,138.41033482551575,0.2134699821472168,210000,-0.0015636557,6.35023307800293,22.629465117304004,0.07708740234375,6.641024112701416,32.145614772663734,1.8364582888548382,-1.3229877e-05
3.9036314487457275,100,28.452012682711803,23.890354905140903,2.237602710723877,21,145.07601356506348,0.2567477226257324,220000,-0.0019873267,6.347013235092163,22.56336655289506,0.05159401893615723,6.655771017074585,33.036966644410974,1.7634283893065166,-1.3162999e-05
4.0689005851745605,100,29.08849779964058,24.97818202590322,2.378643035888672,22,152.02299213409424,0.22699785232543945,230000,-0.002424338,6.662553310394287,23.085635089964143,0.04493284225463867,6.93474555015564,32.25241222120083,1.7258341398105599,-1.3104332e-05
3.821350574493408,100,29.15508925295033,24.519562537682727,2.197059392929077,23,158.53730702400208,0.24062800407409668,240000,0.00044399215,6.219425439834595,23.121307526544726,0.04300045967102051,6.503236293792725,32.810279916274474,1.6463732315734056,-1.3015352e-05
3.9158313274383545,100,29.280540260793558,23.141462648669393,2.239205837249756,24,165.21990704536438,0.2579312324523926,250000,-0.0025734864,6.36216139793396,23.262963688155438,0.048995256423950195,6.671128511428833,33.482210093888604,1.686209412520558,-1.2924662e-05
4.121123313903809,100,29.425532841181347,25.12885847886769,2.4005861282348633,25,172.2520980834961,0.23746705055236816,260000,-0.0038698015,6.736109972000122,23.447022112067017,0.04538726806640625,7.0193352699279785,33.64799233162392,1.6566563995920818,-1.284832e-05
3.851696491241455,100,29.36327011780689,24.612852797409094,2.199037551879883,26,178.8010470867157,0.20925211906433105,270000,-0.0029435812,6.250789642333984,23.29811815534616,0.07764792442321777,6.537913084030151,33.484251274406745,1.7729403501673595,-1.2767005e-05
3.957643747329712,100,29.540568156512656,24.55038283829196,2.272071123123169,27,185.5543417930603,0.26454806327819824,280000,-0.0036857799,6.435054779052734,23.50153275516741,0.04295825958251953,6.742832660675049,32.8088912409741,1.7904380835869387,-1.2684171e-05
4.112527132034302,100,29.857597770314147,24.4922077396883,2.3721702098846436,28,192.5352385044098,0.22860097885131836,290000,-0.0042684316,6.697083234786987,23.782863399801023,0.04285931587219238,6.968789339065552,33.747174268595224,1.8291683296343744,-1.2620407e-05
3.836611032485962,100,29.93076099213987,24.67637085560235,2.224208354949951,29,199.07168769836426,0.2211461067199707,300000,0.004869659,6.262155294418335,23.83410661096855,0.04189705848693848,6.525474309921265,33.72782094431004,1.8410355594894279,-1.252823e-05
3.97163987159729,100,29.65618146710527,26.00326904824681,2.3213207721710205,30,205.88490891456604,0.256087064743042,310000,-0.0041836756,6.501048803329468,23.568306915414787,0.045691490173339844,6.803279638290405,32.488974457844925,1.4017129569857305,-1.2448634e-05
4.120059490203857,100,30.09752218083953,26.14675214092142,2.389636993408203,31,212.90972900390625,0.2427995204925537,320000,0.0078004943,6.7322423458099365,23.967986037858235,0.036139488220214844,7.011454343795776,33.42711800821284,1.4296080574063865,-1.2392528e-05
3.8180160522460938,100,29.94550324031097,24.36744676336585,2.2208402156829834,32,219.42991757392883,0.22516703605651855,330000,-0.0009131459,6.242786407470703,23.84371521255426,0.04083871841430664,6.5090155601501465,33.448665104680714,1.8636081394028727,-1.2357133e-05
3.8490869998931885,100,30.135931229261168,25.46532384752688,2.246535539627075,33,226.0226571559906,0.24319171905517578,340000,0.0029171011,6.298121452331543,24.01096908535379,0.04070711135864258,6.58227014541626,33.55418013458896,1.5647020157587936,-1.2320089e-05
3.85941481590271,100,30.14290115677889,25.259041263806726,2.244927167892456,34,232.61793494224548,0.23109889030456543,350000,-0.0006203286,6.310281276702881,23.944489321776103,0.04217696189880371,6.583773374557495,34.411410662775985,1.7765923600768052,-1.2294526e-05
3.842250347137451,100,30.40752312766102,26.47882698627326,2.2681691646575928,35,239.21994042396545,0.23248529434204102,360000,-0.0026021437,6.317223072052002,24.126207653873756,0.04216122627258301,6.592164993286133,35.01854685246848,1.6314001807347729,-1.2266736e-05
3.8524045944213867,100,30.846063404150154,23.55789667974894,2.2427151203155518,36,245.8030297756195,0.23045587539672852,370000,-0.0011676085,6.298835754394531,24.479212574492998,0.041074275970458984,6.570671319961548,34.28974699134424,1.7809412802411335,-1.22143165e-05
3.825972557067871,100,30.977075345875235,25.213140901184417,2.2336578369140625,37,252.36946058273315,0.2530941963195801,380000,0.0036772664,6.2610695362091064,24.55281328776324,0.041010379791259766,6.5554516315460205,34.630899037817095,1.7294034027417804,-1.2183808e-05
3.851439952850342,100,31.31826155955313,26.364415384911,2.2422616481781006,38,258.95804381370544,0.24002861976623535,390000,-0.0024710908,6.295899391174316,24.77123900358151,0.0423429012298584,6.578508377075195,35.67196732247333,1.8066171215118287,-1.2105138e-05
3.990072011947632,100,31.633226117248668,26.610946338294887,2.3329272270202637,39,265.80332922935486,0.2545480728149414,400000,-0.0014682774,6.532050132751465,25.029777923225524,0.04775261878967285,6.834645509719849,37.00666886707321,1.857341745508936,-1.2047066e-05
4.182277202606201,100,31.598683542696694,28.63312186658525,2.470531940460205,40,272.99730134010315,0.2613537311553955,410000,-0.0015397003,6.874097585678101,24.890804930195248,0.045552968978881836,7.181424617767334,34.65087166563384,1.4415323185224342,-1.1960283e-05
4.125883340835571,100,31.82551440687796,26.720057601390668,2.431333065032959,41,280.0647397041321,0.24219369888305664,420000,-0.0023755056,6.774641275405884,25.148736585155202,0.03930044174194336,7.05637788772583,36.43201384244681,1.8309518157299671,-1.1906553e-05
3.885209321975708,100,32.00478765898627,27.895315811437463,2.2532413005828857,42,286.71759128570557,0.2336876392364502,430000,0.003205736,6.343735218048096,25.231721859614176,0.06445646286010742,6.642096281051636,35.64023924465331,1.7269961269552427,-1.1856229e-05
4.04276442527771,100,32.28456945941076,24.711996498059055,2.3379054069519043,43,293.630487203598,0.27591562271118164,440000,0.004026022,6.59171986579895,25.416477694449327,0.03368330001831055,6.9015398025512695,35.8919074962276,1.8740191081953745,-1.1800736e-05
4.302054166793823,100,32.16768431039493,26.099158229412797,2.5078189373016357,44,300.9787254333496,0.22048497200012207,450000,0.016620042,7.036803722381592,25.258327507750934,0.07872819900512695,7.336237192153931,36.25247405633156,1.631365397022452,-1.173115e-05
4.05631422996521,100,32.74824662014115,28.925326377931974,2.3731350898742676,45,307.9081983566284,0.233628511428833,460000,-0.0037060215,6.641274690628052,25.787109573422782,0.04322409629821777,6.918498277664185,36.38801659565684,1.631638243379649,-1.1652147e-05
3.9697742462158203,100,33.03580156529212,29.212732287192505,2.333055019378662,46,314.7260618209839,0.2518179416656494,470000,0.0057039633,6.510929107666016,26.00367211598439,0.04442620277404785,6.807590484619141,37.20700451946701,1.6067652790106548,-1.1573529e-05
4.013052701950073,100,32.64534771322454,29.131440518792306,2.330671787261963,47,321.5743510723114,0.24997258186340332,480000,-0.0031746614,6.555176019668579,25.676706662007476,0.030661582946777344,6.836033344268799,36.27465363120841,1.5590793552635385,-1.1495046e-05
3.9485955238342285,100,32.75066501986095,28.649561124337275,2.3235459327697754,48,328.3489439487457,0.24014711380004883,490000,-0.0039213537,6.480386018753052,25.626452359666338,0.04293489456176758,6.763771057128906,36.84826413473424,1.5270208725666488,-1.141637e-05
3.8264381885528564,100,32.8620475448182,29.047850305464788,2.1947054862976074,49,334.86058735847473,0.23402166366577148,500000,-0.002771884,6.22683572769165,25.75358098683793,0.03964400291442871,6.500738143920898,36.68835631315022,1.5767459588847763,-1.1340532e-05
4.048064708709717,100,33.23839754188684,29.422943458632613,2.4071524143218994,50,341.8596160411835,0.2557218074798584,510000,-0.0039716307,6.693101406097412,25.999579203758522,0.03915119171142578,6.988214015960693,36.8780559683908,1.494162699161779,-1.1242759e-05
4.008643627166748,100,33.058272826797804,29.7374362656491,2.3583273887634277,51,348.7675070762634,0.2310338020324707,520000,-0.0036542432,6.581961154937744,25.864022869897585,0.08301758766174316,6.896258592605591,36.050145296967194,1.3386184343301424,-1.1145685e-05
4.010848522186279,100,33.3517089435094,29.43608586850999,2.354149103164673,52,355.63644886016846,0.22628521919250488,530000,0.001292227,6.5777747631073,26.097507130588024,0.05224609375,6.856616973876953,36.34360819900486,1.4357378004917083,-1.1054609e-05
4.034593343734741,100,33.25187300694734,28.700701541208446,2.3668160438537598,53,362.5287139415741,0.2388594150543213,540000,-0.0016917766,6.612556219100952,25.9359262917267,0.029871702194213867,6.881523847579956,37.95739569391336,1.736358987351696,-1.0962586e-05
3.9216647148132324,100,33.60363890128671,28.715609711673928,2.2916882038116455,54,369.2680320739746,0.25242066383361816,550000,-0.0012069272,6.4337146282196045,26.28132119163711,0.042668819427490234,6.7292070388793945,36.98169692286382,1.6590297761501211,-1.08976055e-05
3.986210823059082,100,33.262941844948045,29.78604404528768,2.3439273834228516,55,376.1025745868683,0.24111700057983398,560000,0.004496341,6.5413007736206055,25.925350990466846,0.04143214225769043,6.82408332824707,36.910820861718946,1.4658796175279383,-1.081286e-05
3.810396909713745,100,33.68246327219433,29.42056899834534,2.2190258502960205,56,382.64013481140137,0.21514606475830078,570000,-0.00042983342,6.231495141983032,26.334641813186543,0.0807642936706543,6.527646780014038,37.05968482177583,1.5825974824505404,-1.0736332e-05
3.800746440887451,100,33.5878281985304,30.119202346006603,2.22029185295105,57,389.16745710372925,0.2501394748687744,580000,0.0061154193,6.2247819900512695,26.215853538096223,0.04125332832336426,6.516546726226807,37.632858485210676,1.4249020254224647,-1.06612415e-05
4.16294002532959,100,33.80379490625701,30.150558410900313,2.4097397327423096,58,396.29277873039246,0.24073553085327148,590000,0.01084026,6.792564868927002,26.420955937170525,0.08162474632263184,7.115174293518066,37.5680353331967,1.5677501904647293,-1.0589698e-05
3.818242073059082,100,33.761873612093375,30.208877332208196,2.2777833938598633,59,402.8942461013794,0.2432844638824463,600000,-0.0023741722,6.303257703781128,26.352113187281805,0.04205822944641113,6.588872194290161,37.51493862005558,1.5613091758925632,-1.0521118e-05
3.764382839202881,100,33.801180335216266,30.716638112810184,2.2142908573150635,60,409.36299872398376,0.23846983909606934,610000,-0.0035996493,6.176762819290161,26.38060449040482,0.04334259033203125,6.458783388137817,36.91062320364539,1.4273985816630128,-1.0466444e-05
3.9930667877197266,100,33.79458993538133,30.572661221720935,2.362445116043091,61,416.24811720848083,0.2499551773071289,620000,-0.0032762205,6.566104173660278,26.370431136780294,0.05781960487365723,6.874084949493408,37.15683202120267,1.468827789074637,-1.0394717e-05
3.9006638526916504,100,33.70221193375481,28.66788661575686,2.297117233276367,62,422.9621458053589,0.22222518920898438,630000,0.004969137,6.402629137039185,26.269473040630395,0.07739448547363281,6.702495336532593,37.990672507887425,1.5756485588729165,-1.0324921e-05
3.8746674060821533,100,33.858443646101406,30.678509222699677,2.3056981563568115,63,429.64832162857056,0.2447061538696289,640000,-0.001978258,6.39085054397583,26.37445079583243,0.03957080841064453,6.675395250320435,37.679479124414634,1.4664798507120749,-1.0243503e-05
3.774168014526367,100,33.86060760779146,29.75607544041351,2.215463876724243,64,436.1306629180908,0.23236942291259766,650000,0.002521034,6.19113826751709,26.38710670294752,0.0473325252532959,6.471104621887207,37.672571278309775,1.5422756958805357,-1.0158567e-05
3.844327449798584,100,34.07107637041714,31.24677107078612,2.2497549057006836,65,442.7121248245239,0.23190021514892578,660000,0.010755385,6.295651197433472,26.527593499677636,0.04347562789916992,6.571276903152466,38.33270281920004,1.4346360257867155,-1.00782745e-05
3.9011480808258057,100,33.83690170059879,30.915038929455843,2.277143716812134,66,449.41701340675354,0.27037930488586426,670000,0.0060481257,6.382525682449341,26.334225343868027,0.041869401931762695,6.695025444030762,37.63703080244864,1.541282309739273,-1.0020825e-05
4.115764617919922,100,34.29005123367741,30.948986635378198,2.423952102661133,67,456.4716353416443,0.24257969856262207,680000,0.06713156,6.758302450180054,26.70891591056548,0.04068613052368164,7.041895389556885,37.83367591290284,1.438538730412577,-9.974786e-06
3.7888333797454834,100,34.35155468363476,30.45960213894572,2.224904775619507,68,462.95561957359314,0.21918559074401855,690000,0.07789925,6.2127954959869385,26.72985393532441,0.040032386779785156,6.472232341766357,37.81276635948972,1.5351795842230975,-9.928125e-06
3.802992820739746,100,34.082765358483634,30.919350966814385,2.241702079772949,69,469.4759478569031,0.2113819122314453,700000,0.023707759,6.243832349777222,26.495442880602813,0.05479764938354492,6.510331392288208,37.60894770356933,1.5083773645957506,-9.869615e-06
3.763270378112793,100,34.11142603173611,30.738914620028552,2.2277674674987793,70,475.9740409851074,0.21576356887817383,710000,0.036283154,6.19374942779541,26.49212775392929,0.0777120590209961,6.487459182739258,37.551254591204085,1.581601646709106,-9.850463e-06
3.7289819717407227,100,33.87242090289344,29.631839377865038,2.2247633934020996,71,482.43212819099426,0.24665546417236328,720000,0.008772878,6.153600215911865,26.34548797411959,0.046494483947753906,6.447058439254761,37.561426396220355,1.465612626436491,-9.834873e-06
3.781438112258911,100,33.84623934334274,30.770928858955806,2.212554693222046,72,488.95351219177246,0.23233723640441895,730000,0.0066996724,6.19391942024231,26.32955624850914,0.08339238166809082,6.5099036693573,37.30867925201186,1.4694645758162586,-9.82051e-06
3.9825265407562256,100,33.47300303543116,29.35250969695019,2.347731828689575,73,495.78914189338684,0.24735426902770996,740000,-0.0032037885,6.537832021713257,25.977503545907762,0.03978157043457031,6.825230836868286,36.932876334552056,1.5720565481464603,-9.779416e-06
4.070498943328857,100,34.07852147266911,29.788967278265996,2.3913440704345703,74,502.7427523136139,0.2266981601715088,750000,-0.0015455277,6.673865079879761,26.50860214348458,0.04030036926269531,6.941082715988159,38.16638344525267,1.7772698558666606,-9.753617e-06
3.864821672439575,100,34.071592791666674,30.710554495077695,2.303553581237793,75,509.4058783054352,0.2349405288696289,760000,-0.0029608703,6.3740317821502686,26.5295301112475,0.043306589126586914,6.652681350708008,37.82393547514028,1.4413420450208951,-9.713983e-06
3.774305582046509,100,33.6623454430238,30.62354858267955,2.245889902114868,76,515.9597916603088,0.21683812141418457,770000,0.0011133773,6.221523761749268,26.111962326957897,0.10410070419311523,6.542663335800171,37.17621899593097,1.5512867879531442,-9.676135e-06
3.77616286277771,100,34.06142525891034,30.161595116861918,2.233506679534912,77,522.4498746395111,0.22768044471740723,780000,-0.0007216014,6.210393190383911,26.493154534486095,0.041818857192993164,6.480201959609985,38.459467234972436,1.6514218910519693,-9.627844e-06
3.79443097114563,100,33.696897416578096,30.658920694530956,2.22768497467041,78,528.9509925842285,0.23090791702270508,790000,0.001741906,6.219884872436523,26.13661286912139,0.03936195373535156,6.490538120269775,36.99146788023024,1.5061634648911373,-9.6015365e-06
3.8891823291778564,100,33.99860611236415,29.79453311577654,2.222461700439453,79,535.5753235816956,0.228621244430542,800000,0.0016934993,6.3104143142700195,26.40519071878819,0.06543326377868652,6.613767862319946,38.91875696050013,1.5848272330072857,-9.55423e-06
3.796133041381836,100,34.1215362978868,30.916265315504038,2.228008508682251,80,542.1328890323639,0.2274489402770996,810000,0.01403144,6.232560396194458,26.513383193487552,0.08601689338684082,6.54628586769104,38.425142853691014,1.61807381425779,-9.517217e-06
4.251331329345703,100,34.26815248656443,30.657851288782783,2.4563498497009277,81,549.3748164176941,0.2553083896636963,820000,0.027074134,6.927007675170898,26.619572967772193,0.04795408248901367,7.230592727661133,37.92325426826049,1.5921608184355303,-9.473603e-06
4.108905076980591,100,34.44423056681577,31.142773694964593,2.3403289318084717,82,556.3310694694519,0.24603796005249023,830000,0.018780457,6.661779165267944,26.79943355376505,0.037313222885131836,6.945498704910278,38.292638286736405,1.4799331238857114,-9.458984e-06
4.177523374557495,100,34.43485746807975,29.75704047138163,2.3940229415893555,83,563.404661655426,0.2342057228088379,840000,0.00635634,6.786415338516235,26.8262417283857,0.04262995719909668,7.0634706020355225,38.171665616698576,1.3989711690021702,-9.395639e-06
4.124363660812378,100,34.15620315249124,30.778330364247807,2.4554617404937744,84,570.5367474555969,0.23953771591186523,850000,-0.0033222404,6.79797625541687,26.58395706576524,0.08336257934570312,7.121106147766113,37.94491220494951,1.4050807294704517,-9.352933e-06
3.988840103149414,100,34.59749681001446,30.500928873691386,2.3575799465179443,85,577.4213991165161,0.23283052444458008,860000,-0.0030109957,6.567545413970947,26.939378901946405,0.07229852676391602,6.872904062271118,37.965461583985345,1.4361766631084396,-9.30791e-06
4.1084818840026855,100,34.510266138749195,30.595800427154753,2.3596384525299072,86,584.4118885993958,0.2637808322906494,870000,0.002857483,6.682588815689087,26.85332188408302,0.032268524169921875,6.978851079940796,38.29667180859309,1.3727108479397654,-9.2652435e-06
4.424386978149414,100,34.30076128807095,30.24570797985069,2.418466567993164,87,591.8414039611816,0.2846238613128662,880000,0.007977459,7.0744359493255615,26.64370312069205,0.0591588020324707,7.419013500213623,38.0606683381815,1.4902383195092312,-9.212884e-06
4.830693244934082,100,34.38504045587115,30.91332752343447,2.6870479583740234,88,599.9424102306366,0.27165865898132324,890000,-0.0013647714,7.762074947357178,26.710825911603383,0.05305147171020508,8.087088108062744,37.21368494329102,1.3560135467978174,-9.168902e-06
4.653021574020386,100,34.554746605367846,31.101099611000134,2.565826177597046,89,607.8189444541931,0.32242679595947266,900000,0.00025805816,7.455128908157349,26.87795637345219,0.08454346656799316,7.862705230712891,37.57187944751728,1.3571180710345498,-9.122574e-06
4.388786315917969,100,34.40465090366572,31.334994037065336,2.4843082427978516,90,615.4713625907898,0.42448997497558594,910000,0.0015777666,7.103866100311279,26.711478805191902,0.10656929016113281,7.639946699142456,38.14305201612714,1.4941841423626678,-9.063914e-06
4.332594871520996,100,34.301839763181384,31.1785666029754,2.4494457244873047,91,623.1055343151093,0.5021462440490723,920000,0.0029007846,7.011451721191406,26.624698053576978,0.10091829299926758,7.621119022369385,37.42836431898597,1.3549008766432933,-9.001456e-06
4.20085597038269,100,34.507430862446995,30.314377219866255,2.3970532417297363,92,630.5323626995087,0.5034768581390381,930000,0.008544386,6.819020986557007,26.826576004256726,0.0893242359161377,7.412588596343994,38.28493198413473,1.4523786327546366,-8.931601e-06
4.206426382064819,100,34.24651384457782,30.999007607459056,2.4121310710906982,93,637.8672668933868,0.4337198734283447,940000,0.005513705,6.842660188674927,26.587920368197864,0.03782010078430176,7.317218065261841,37.505714365890704,1.3472607595219974,-8.878257e-06
4.264468669891357,100,34.34590759212614,30.528866265384128,2.437424898147583,94,645.2193555831909,0.304811954498291,950000,0.0062132264,6.931559801101685,26.694788319377093,0.08161282539367676,7.318271160125732,37.969510767468776,1.488609693765012,-8.814627e-06
4.390657424926758,100,34.39267537283558,30.51982810213714,2.4771242141723633,95,652.6894328594208,0.26837706565856934,960000,0.0011736352,7.100592613220215,26.7595691308157,0.08132147789001465,7.450736045837402,38.32717399508846,1.7484886072237105,-8.777572e-06
4.555717468261719,100,34.302350024622704,30.39083703899619,2.524679183959961,96,660.3671808242798,0.2697615623474121,970000,0.008118141,7.31553840637207,26.716012411821666,0.04565906524658203,7.631946325302124,37.156254296360764,1.4065653433983971,-8.726323e-06
4.5276408195495605,100,34.311847345476586,31.145623209528562,2.503950357437134,97,667.9590721130371,0.2595200538635254,980000,0.00091421895,7.269113302230835,26.730027201089307,0.05253243446350098,7.581536054611206,37.59910261288542,1.5307338137211852,-8.68025e-06
4.558679580688477,100,34.36862857765606,30.52920077415386,2.5341930389404297,98,675.5953567028046,0.25946664810180664,990000,0.0027969093,7.324607849121094,26.806494002735523,0.040930986404418945,7.625295400619507,37.68554766589135,1.6142338807806684,-8.645682e-06
4.430981874465942,100,33.83496518127397,30.496064436644605,2.5014021396636963,99,683.0820336341858,0.2621135711669922,1000000,0.0023151734,7.168767213821411,26.356482457713945,0.044341325759887695,7.475530624389648,38.707613208442446,1.4927148655145388,-8.607285e-06
4.909900188446045,100,34.03848789636019,30.43006827859898,2.7480857372283936,100,691.3954701423645,0.3129153251647949,1010000,0.00020932601,7.917005300521851,26.5201852949941,0.0710136890411377,8.301515817642212,37.83428636701679,1.7336977491016214,-8.54761e-06
4.821469783782959,100,34.48360745769833,30.842572504740858,2.714066982269287,101,699.5293622016907,0.26725077629089355,1020000,0.0003947042,7.783539056777954,26.912576809012858,0.0696263313293457,8.120882511138916,38.02881800601496,1.6469208415604812,-8.50197e-06
4.725754261016846,100,34.3539407544553,30.98919712771711,2.549492835998535,102,707.3854734897614,0.28079843521118164,1030000,0.0017540021,7.509855508804321,26.71869735755026,0.052613019943237305,7.843563795089722,37.68516613277854,1.5988321984738916,-8.461335e-06
4.544373512268066,100,34.60695309709241,30.769119466079875,2.529839038848877,103,715.0359206199646,0.27755188941955566,1040000,0.00025385057,7.311414957046509,26.95160252481834,0.04536795616149902,7.634976387023926,37.95017353480799,1.613922562738905,-8.423751e-06
4.67014217376709,100,34.733483172339184,31.086384102185587,2.59012770652771,104,722.873765707016,0.2747635841369629,1050000,0.0033514716,7.4960808753967285,27.055229022948435,0.05439186096191406,7.825519561767578,38.77565310782715,1.4461954560766528,-8.389001e-06
4.543638467788696,100,34.48557284913336,31.25371239113591,2.498579740524292,105,730.4813635349274,0.2760348320007324,1060000,0.001669742,7.2733154296875,26.81634376362295,0.04577231407165527,7.595396995544434,38.11000432849757,1.467542142020799,-8.330294e-06
4.520234823226929,100,34.42999759977625,30.280400761036084,2.5436618328094482,106,738.1471688747406,0.27647924423217773,1070000,-0.0029164928,7.30957293510437,26.772918621747248,0.06781172752380371,7.65427303314209,39.334880403343604,1.492732151430551,-8.318808e-06
4.525302410125732,100,34.33632669310966,31.318164192795923,2.485445261001587,107,745.6868076324463,0.2335045337677002,1080000,0.0017734101,7.2474212646484375,26.664384627796622,0.04482626914978027,7.526160717010498,38.75040105950194,1.4392867391218396,-8.272349e-06
3.9748382568359375,100,34.70563396851874,31.497472714430394,2.2911157608032227,108,752.4814004898071,0.2610740661621094,1090000,0.0011001303,6.475610971450806,27.060752842336196,0.0467221736907959,6.783647537231445,38.275740096713506,1.513995246807073,-8.216447e-06
4.974745750427246,100,34.2657760505872,30.95596363521721,2.758849859237671,109,760.7904608249664,0.2494666576385498,1100000,0.00925905,7.9859209060668945,26.605500632298117,0.06064319610595703,8.296474695205688,37.94147641466214,1.5201325268106187,-8.181927e-06
4.066730260848999,100,34.3835819039054,31.167178589222786,2.376565933227539,110,767.7401051521301,0.23858070373535156,1110000,0.01466166,6.658674955368042,26.773588008508558,0.03939390182495117,6.936856508255005,37.52475514894025,1.4374197443097136,-8.147447e-06
