train-MinReturn,n_timesteps,Time-Optimization,LossAfter,Time-Sampling,train-PolicyExecTime,train-NumTrajs,Itr,LossBefore,Time,train-StdReturn,train-AverageReturn,ItrTime,train-AverageDiscountedReturn,Time-SampleProc,train-EnvExecTime,train-MaxReturn
-49.86556357961847,1720000,1.1607210636138916,-0.016581042,23.42197299003601,14.213124513626099,100,171,6.1035155e-09,4325.261887788773,34.18114101234684,63.54764069540286,24.702831506729126,37.22416812527778,0.11948823928833008,8.499475002288818,127.1884165118516
-105.58134807057228,1730000,1.1142876148223877,-0.01841138,23.54974102973938,14.283334970474243,100,172,-2.2888184e-08,4350.119245529175,36.783300288434845,63.33749131455073,24.79022717475891,36.76707690303058,0.12542223930358887,8.552453517913818,146.8598595982847
-37.011708627016304,1740000,1.0891048908233643,-0.015856579,23.61412525177002,14.369529724121094,100,173,-4.577637e-09,4375.015498161316,34.96028736647983,65.06825734484931,24.82581639289856,37.701656702802865,0.12173843383789062,8.53313159942627,130.11087788925096
-44.20838794689061,1750000,1.1232938766479492,-0.015958572,23.710196018218994,14.426197528839111,100,174,1.2207031e-08,4400.04203414917,36.95160692541746,65.53979648699277,24.96353244781494,38.161966875347964,0.12935519218444824,8.573554039001465,135.53965896634404
-62.058854544479374,1760000,1.1263096332550049,-0.014732105,23.806812524795532,14.473855018615723,100,175,0.012001917,4425.175168991089,37.94658945552617,64.2761621947447,25.065256357192993,36.86060312291768,0.13136816024780273,8.617875814437866,159.72395353679585
-42.49447508913851,1770000,1.1142058372497559,-0.01621831,23.712247371673584,14.387873649597168,100,176,-9.155274e-09,4450.182749509811,34.25388729113379,65.61387166830262,24.946334838867188,38.08656076074182,0.11928796768188477,8.58420205116272,142.55889093387015
-17.031555413956657,1780000,1.1204578876495361,-0.012644687,23.50622010231018,14.277223348617554,100,177,-3.0517577e-09,4475.007994890213,34.21462871735546,65.32359551716125,24.75896167755127,36.93397329498148,0.1316089630126953,8.517301321029663,132.88296977152174
-9.630285638794188,1790000,1.1222636699676514,-0.015851792,23.648385524749756,14.36789059638977,100,178,3.0517577e-09,4499.965336799622,30.555337276256104,68.61994858514876,24.890280723571777,39.39886115999977,0.11892294883728027,8.56449842453003,157.41542152692116
-35.13717761465593,1800000,1.0964765548706055,-0.017917786,23.513166666030884,14.291098833084106,100,179,-0.0040881257,4524.77064037323,35.65049377884883,72.0133350067586,24.734381914138794,42.23174864778373,0.12403130531311035,8.506062269210815,160.82803651801524
-14.599131959291665,1810000,1.123586893081665,-0.016456481,23.733036041259766,14.429506301879883,100,180,-9.155274e-09,4549.818995714188,33.38152329092663,70.83149699700249,24.979758739471436,41.50977622364739,0.12238669395446777,8.591974258422852,149.29146686220548
-16.28374013299596,1820000,1.1344273090362549,-0.016725818,23.5429949760437,14.308008909225464,100,181,-1.8310548e-08,4574.683082103729,35.59940649440982,60.9508182125925,24.798410415649414,35.68894980002702,0.12033581733703613,8.524472951889038,143.77490563112784
-63.648855935052325,1830000,1.1450669765472412,-0.017421195,23.664562940597534,14.405755281448364,100,182,0.00077324524,4599.684061527252,36.29329353900201,71.12884640038696,24.92935061454773,40.716607190872125,0.11875009536743164,8.54508638381958,150.02490017730545
-12.362011500355289,1840000,1.1099741458892822,-0.013726806,23.6694974899292,14.426179885864258,100,183,-2.4414062e-08,4624.661457538605,34.38280150059286,70.23402027846755,24.912693977355957,40.452652678846164,0.13246655464172363,8.523003101348877,151.07699742372424
-17.757834923854226,1850000,1.1142361164093018,-0.015746295,23.59669542312622,14.33301305770874,100,184,-6.1035155e-09,4649.560829401016,34.57009603003267,74.19643365869588,24.83602285385132,44.20495675549209,0.12431883811950684,8.550846338272095,157.23705811579637
-43.62912787460173,1860000,1.123777151107788,-0.018168256,23.47372579574585,14.265746593475342,100,185,-3.051758e-08,4674.35302066803,35.554873534185,66.50535888385139,24.726390838623047,39.19843576602671,0.12821674346923828,8.50588607788086,156.45925946549775
