train-PolicyExecTime,train-NumTrajs,Time-Optimization,n_timesteps,train-MaxReturn,LossBefore,Time-SampleProc,Time-Sampling,Time,Itr,train-AverageReturn,ItrTime,train-StdReturn,train-AverageDiscountedReturn,train-MinReturn,LossAfter,train-EnvExecTime
15.716862201690674,100,0.5385081768035889,1870000,211.0425477035815,-9.304049e-06,0.15385723114013672,20.949609994888306,4165.577587842941,186,118.16232647940122,21.642663955688477,38.27698393915363,69.78488808642163,0.1187349401440958,-0.015678931,4.7842957973480225
16.858067989349365,100,0.5166459083557129,1880000,184.63508809248523,-9.284514e-06,0.18548226356506348,22.31473135948181,4188.613131046295,187,122.34573440864486,23.020066261291504,35.315420859099845,72.0985019641452,9.341799479646918,-0.014891712,4.993487596511841
17.34463357925415,100,0.4430553913116455,1890000,213.97641139366286,-9.24464e-06,0.18163108825683594,22.84561848640442,4212.096211433411,188,120.29413105740247,23.471429109573364,37.335456318137304,71.10268630186782,11.419640288889624,-0.016247375,5.004296779632568
16.64926505088806,100,0.482342004776001,1900000,201.8577558522884,-9.240363e-06,0.16973233222961426,21.95297932624817,4234.719259977341,189,123.42134148955459,22.606462717056274,32.575542035103815,72.56223477225562,36.030200923059475,-0.013480251,4.8206987380981445
15.941166877746582,100,0.47014403343200684,1910000,180.91966480311842,-9.187846e-06,0.17070317268371582,21.424505472183228,4256.800902366638,190,122.93347905003104,22.06613516807556,35.33872144451973,71.51201915261979,-6.728232794663989,-0.015800199,4.973524332046509
15.77302360534668,100,0.4918246269226074,1920000,217.5573594711685,-9.160218e-06,0.15088510513305664,21.13731837272644,4278.598817825317,191,125.3353252833759,21.781707763671875,40.77356033738111,73.68586853761904,19.542758338853417,-0.015232914,4.894505500793457
16.014097213745117,100,0.538841962814331,1930000,193.77487694920535,-9.132179e-06,0.15182280540466309,21.506065607070923,4300.812212228775,192,128.78443029820986,22.198152780532837,36.21802943555073,76.44872362858949,20.773168725586974,-0.014073048,5.018295764923096
16.69089365005493,100,0.49178075790405273,1940000,214.86037481911214,-9.095578e-06,0.19621634483337402,22.17524480819702,4323.6931529045105,193,129.09208262462076,22.865424871444702,37.4925380078264,75.53013201498524,31.67540244341407,-0.013098674,5.01336932182312
15.779658079147339,100,0.5094943046569824,1950000,196.57034548899782,-9.061262e-06,0.1513381004333496,21.227909803390503,4345.599052190781,194,123.0212683607033,21.889599323272705,36.338669024974855,72.37540972336848,7.208895008013641,-0.014754774,4.964522123336792
17.052246809005737,100,0.5288417339324951,1960000,217.00758304465282,-9.029629e-06,0.15430760383605957,22.63047194480896,4368.946955680847,195,124.03297043391248,23.31958246231079,41.44805568936536,72.96285665440257,-11.747071417632238,-0.014897498,5.104975700378418
