LossAfter,Time-Optimization,Itr,Time-SampleProc,LossBefore,Time,train-StdReturn,train-AverageReturn,train-EnvExecTime,train-PolicyExecTime,train-MaxReturn,train-MinReturn,Time-Sampling,ItrTime,train-NumTrajs,train-AverageDiscountedReturn,n_timesteps
-0.026055248,0.5729217529296875,95,0.01380300521850586,0.013337769,891.3970334529877,10.007243662135059,23.732337248591215,3.863689661026001,6.747476100921631,38.74493723462931,-12.241929826325961,10.953158378601074,11.540236949920654,100,9.932792214719223,960000
-0.05699866,0.6282660961151123,96,0.01688694953918457,0.0019633423,901.5787107944489,8.817485187233748,27.099519424806058,3.3741979598999023,5.840823173522949,39.037883325356994,-12.425837788426938,9.515722036361694,10.161341905593872,100,12.026503008636714,970000
-0.1573912,0.6262218952178955,97,0.01961350440979004,-0.011056042,911.9545266628265,9.583603219765179,26.33942370507289,3.444866418838501,5.953036069869995,40.540057601983065,-3.259211628542392,9.705109119415283,10.35128903388977,100,11.595700637971001,980000
-0.10014204,0.5382776260375977,98,0.011910676956176758,0.009257959,920.4395997524261,10.912257360537287,24.638723194316718,2.797358989715576,4.851922035217285,42.18257274816347,-23.76943244915866,7.906064748764038,8.45655107498169,100,10.446362917289305,990000
-0.033481885,0.6304941177368164,99,0.019640684127807617,-0.0004135132,931.6932699680328,9.227747094258243,26.40828575686693,3.7569499015808105,6.4909234046936035,41.110027931783044,-7.73644846643718,10.5812509059906,11.231833219528198,100,11.47030451848923,1000000
-0.010900012,0.5293874740600586,100,0.01250600814819336,-0.0027681764,940.2373945713043,9.960577740399994,25.549135783503274,2.850334405899048,4.8678131103515625,42.326126312630315,-18.51593158521846,7.972350120544434,8.514529943466187,100,10.98855597220459,1010000
-0.013701563,0.6344728469848633,101,0.018867969512939453,-0.008094629,951.4950277805328,8.791910173253093,25.226281647326132,3.7425098419189453,6.50507926940918,39.66497490455958,-2.7788292393026452,10.582265377044678,11.235955476760864,100,10.741451440888033,1020000
0.0015621338,0.5597333908081055,102,0.014184713363647461,0.015855396,959.8531901836395,9.920320345898027,25.431240377878613,2.80521559715271,4.7043962478637695,42.0072690712295,-9.464830282374393,7.757986307144165,8.332259893417358,100,11.030050113311988,1030000
0.010859351,0.6197147369384766,103,0.0188446044921875,0.009786609,970.9122278690338,8.403168624861845,26.192060941430963,3.718768358230591,6.3419106006622314,38.9789859076706,-6.4494450247520145,10.393068075180054,11.03344988822937,100,11.535301346426587,1040000
-0.0027759888,0.5716874599456787,104,0.016425371170043945,-2.9187011e-05,981.0864672660828,12.172642785481615,22.950571184185886,3.3944337368011475,5.866898536682129,43.71354597525511,-25.801167480563713,9.56157898902893,10.150011777877808,100,9.48772638117756,1050000
0.027903173,0.5693831443786621,105,0.015563011169433594,0.029638281,989.5408179759979,8.17229162537787,26.5685733898593,2.764364719390869,4.8290557861328125,38.97775425471933,1.071712985941744,7.847990036010742,8.433257102966309,100,11.549964187322844,1060000
-0.006829004,0.5573163032531738,106,0.014663934707641602,4.8901366e-05,1000.8619918823242,10.603410547702962,23.749627504562362,3.8315560817718506,6.563343048095703,40.91080633477856,-7.66469130738467,10.728221416473389,11.300508737564087,100,10.093763635451575,1070000
0.007948206,0.5682375431060791,107,0.01898670196533203,0.01196637,1010.816134929657,10.152876402421379,25.541257033703673,3.32942795753479,5.721749782562256,39.00487982922938,-25.731282893221753,9.343801021575928,9.93131160736084,100,11.034260362527755,1080000
0.009009741,0.5670685768127441,108,0.01401972770690918,0.017872645,1019.2274649143219,9.946382595175553,24.53456995065193,2.773329496383667,4.782299280166626,40.26592043769068,-24.45524168529382,7.807379961013794,8.388856410980225,100,10.40153601470694,1090000
-0.0084634395,0.5791592597961426,109,0.017807960510253906,-0.002372412,1030.6232678890228,10.302501684257038,25.24489862901107,3.8437047004699707,6.601065397262573,40.34730877207427,-11.319157230308422,10.77608036994934,11.373325824737549,100,11.062980601366906,1100000
0.010617737,0.5529727935791016,110,0.014196157455444336,0.014539697,1039.0566046237946,9.179507582995656,26.508570462332383,2.8090717792510986,4.782741546630859,40.94904314631844,-2.485574716076372,7.84432578086853,8.411819696426392,100,11.670038088390172,1110000
-0.012968188,0.5552318096160889,111,0.014728546142578125,-0.0046464843,1050.4347591400146,10.542267836168152,25.15818524981848,3.849470376968384,6.5927815437316895,40.97106673838142,-12.12895976780171,10.785832643508911,11.356091260910034,100,10.96724735251734,1120000
-0.014253052,0.572993278503418,112,0.01692962646484375,-0.0048633544,1058.9493379592896,9.615372301515096,25.44879426148443,2.7998251914978027,4.848590135574341,40.3038511450016,-7.572525796465116,7.902663946151733,8.49285364151001,100,10.961155782817345,1130000
-0.02235348,0.5623528957366943,113,0.014272689819335938,-0.019154822,1070.3653540611267,8.495772609238218,26.208918767738336,3.848573923110962,6.625542640686035,38.86856538281311,-2.250216603601693,10.817078351974487,11.39402723312378,100,11.45557034594687,1140000
-0.0066151125,0.561748743057251,114,0.017409801483154297,-0.0015905029,1078.839294910431,9.614108190028901,23.592128550957764,2.781212329864502,4.834214448928833,37.33806458955562,-5.740829070039808,7.8721325397491455,8.451614141464233,100,9.646120024692529,1150000
-0.020486023,0.5629217624664307,115,0.01708221435546875,-0.016759546,1090.187430858612,9.022741960992098,26.361370617983294,3.854617118835449,6.5554845333099365,40.26502233930234,-0.8446913429648297,10.74550461769104,11.325791120529175,100,11.792333404274679,1160000
0.0045234254,0.5718638896942139,116,0.015526533126831055,0.0072244997,1100.1569352149963,10.593480348064041,24.7270421087922,3.326291561126709,5.736178159713745,42.181643868606336,-11.72777371240221,9.361308574676514,9.948984622955322,100,10.711732967608647,1170000
-0.014405896,0.6349730491638184,117,0.019548654556274414,-0.0081306705,1108.5976617336273,10.966104468676347,25.448813753779675,2.7540040016174316,4.761693000793457,42.38903197935308,-15.616613161355971,7.764299154281616,8.419171333312988,100,10.92479926510143,1180000
-0.0014000488,0.7724318504333496,118,0.021373271942138672,0.0032661378,1119.9751918315887,9.732295729687976,26.243048929721734,3.7799413204193115,6.437189340591431,40.8128322994039,-8.365433389787427,10.547542572021484,11.341796875,100,11.43005120697195,1190000
-0.01311106,0.516277551651001,119,0.011637210845947266,-0.007209717,1129.4875793457031,9.69229104786433,24.52724575714353,3.235142946243286,5.442931175231934,42.86342899564104,-3.4179322514043027,8.962753534317017,9.49095606803894,100,10.66210160404208,1200000
0.014187646,0.7267816066741943,120,0.029412031173706055,0.019357434,1139.0630023479462,8.632720085198624,26.51862713310123,3.1173043251037598,5.4034881591796875,43.44097837339889,1.555292554300575,8.800971984863281,9.557558059692383,100,11.584361792237416,1210000
-0.004060132,0.6398177146911621,121,0.017351150512695312,0.00573562,1149.6304097175598,8.278685176224469,25.90638592926803,3.5320372581481934,6.029285669326782,40.89026752895787,2.7768558987651337,9.876476526260376,10.534058332443237,100,10.993272312581837,1220000
-0.0073854616,0.6416730880737305,122,0.01756906509399414,-0.0006051025,1159.9369323253632,7.750184784047439,26.14694351711106,3.4302892684936523,5.884154796600342,39.58101814600697,0.013286631506589375,9.620254039764404,10.279801368713379,100,11.495669416257062,1230000
-0.0076967897,0.5810348987579346,123,0.01614522933959961,-0.003594641,1169.9226467609406,8.825507634772059,25.632619679094613,3.3306288719177246,5.735790252685547,41.6864495697468,0.6847138042818761,9.360128164291382,9.957615613937378,100,10.976737786950103,1240000
0.019677369,0.5733346939086914,124,0.01617741584777832,0.021760864,1179.8856317996979,9.718090655927714,26.23727015044209,3.334193468093872,5.7218711376190186,40.65804701300816,-7.7055601996230525,9.349856615066528,9.939750671386719,100,11.568470907139924,1250000
-0.0036299438,0.5620608329772949,125,0.013741254806518555,-0.0018571411,1188.327208518982,9.160286491717793,25.327187602610135,2.7668960094451904,4.81389856338501,39.29652900407347,-11.166994232957176,7.841986179351807,8.418064832687378,100,10.811534432729161,1260000
0.020734327,0.5679945945739746,126,0.016904354095458984,0.025356982,1199.6923785209656,9.610713790271536,25.773557271092503,3.85434889793396,6.567997455596924,40.744545523390215,-7.057461111978104,10.759689331054688,11.34487795829773,100,11.138490308497538,1270000
-0.002110022,0.6285138130187988,127,0.018106937408447266,0.0026751952,1209.834968328476,12.373858433084038,22.377453597035128,3.3764336109161377,5.794733285903931,41.04824918929901,-13.406178273024432,9.472750425338745,10.11979365348816,100,9.004974856093105,1280000
-0.023365613,0.6316108703613281,128,0.02251434326171875,-0.014959607,1220.1776990890503,9.755211213067303,25.37624556063466,3.4305288791656494,5.929173469543457,39.99516864120758,-13.684022725343599,9.661417245864868,10.316004991531372,100,10.735750279312219,1290000
-0.031999256,0.5490128993988037,129,0.01357412338256836,-0.02221117,1228.7703824043274,8.134729630242099,25.98723630975741,2.8396053314208984,4.9074108600616455,40.642137764891466,2.129915730423895,8.003246068954468,8.566153287887573,100,11.06498266513592,1300000
