train-AverageReturn,Time-Sampling,train-PolicyExecTime,n_timesteps,train-AverageDiscountedReturn,LossBefore,Time-SampleProc,train-NumTrajs,ItrTime,Time,train-MaxReturn,Itr,train-MinReturn,Time-Optimization,train-EnvExecTime,train-StdReturn,LossAfter
129.97923902247243,5.889272689819336,3.6602087020874023,1250000,74.8502948442696,-1.0103067e-05,0.04504108428955078,100,6.177527904510498,792.8197672367096,205.6954771148914,124,60.503222394827326,0.24295282363891602,2.0311059951782227,27.44996054704296,-0.014586208
134.03979143973385,5.864440441131592,3.6155247688293457,1260000,77.35420653314556,-1.00494935e-05,0.04582548141479492,100,6.131554841995239,798.9632086753845,197.71043031103346,125,9.61071644668039,0.2210242748260498,2.051997661590576,31.608475998808764,-0.015978683
133.95470119935243,5.710593223571777,3.5263426303863525,1270000,77.6763061958933,-1.0008005e-05,0.04612374305725098,100,6.003168821334839,804.9777281284332,208.92681762387562,126,53.06814848286989,0.24616575241088867,1.9823238849639893,30.049932651508453,-0.0151662165
134.71791727812968,6.16393518447876,3.8178439140319824,1280000,78.08048408011626,-9.963017e-06,0.08721423149108887,100,6.459413051605225,811.4480626583099,213.99090543760994,127,47.07984509844704,0.20792198181152344,2.1402885913848877,31.200713807194063,-0.012478914
133.53138723052533,5.9749109745025635,3.7186241149902344,1290000,77.40477304252313,-9.9337185e-06,0.04175829887390137,100,6.241220951080322,817.7004501819611,194.26282068652546,128,41.38583895855936,0.2243053913116455,2.056772470474243,32.60640725434013,-0.011501726
138.6734331406027,6.030198335647583,3.725836753845215,1300000,80.05279258371824,-9.875826e-06,0.056928396224975586,100,6.291892051696777,824.003499507904,192.67783763589043,129,-18.461882653037375,0.2044367790222168,2.102417469024658,30.79066062260212,-0.008542589
138.09227378442637,5.7713658809661865,3.5900933742523193,1310000,79.66817629864416,-9.858903e-06,0.07914447784423828,100,6.052842378616333,830.0663816928864,192.61122660689531,130,65.5506540793625,0.20105552673339844,1.989408254623413,23.278251174541847,-0.0028642965
138.34597563508677,5.839548349380493,3.6027393341064453,1320000,80.15117973730057,-9.816038e-06,0.0448760986328125,100,6.10411810874939,836.1812994480133,211.44602874554158,131,67.6067980308088,0.21944236755371094,2.0389726161956787,27.2399888938177,-0.014540484
143.28360026399304,5.752355575561523,3.5748581886291504,1330000,82.60523722056035,-9.790917e-06,0.0820920467376709,100,6.04616641998291,842.2369456291199,195.30923988854192,132,90.36099264483609,0.21147465705871582,1.9854798316955566,22.31712969788865,-0.013656465
144.68714755738844,6.250734329223633,3.893406391143799,1340000,83.28556691315414,-9.7714155e-06,0.05669808387756348,100,6.5289294719696045,848.7777752876282,239.18429519139443,133,62.2088481881282,0.22120928764343262,2.1524531841278076,29.84190964306932,-0.013015212
137.323154091881,6.2136547565460205,3.8340134620666504,1350000,79.21164783861431,-9.74957e-06,0.044524431228637695,100,6.476588487625122,855.2649929523468,207.9864826610374,134,-18.99558161643006,0.21810030937194824,2.160923957824707,32.05543286193755,-0.012954529
139.58307629208812,6.153790473937988,3.8028900623321533,1360000,80.72823852045286,-9.713988e-06,0.04515838623046875,100,6.427515983581543,861.7033965587616,215.49404267523454,135,31.895585072185717,0.22803521156311035,2.1433444023132324,31.356174581805703,-0.010758423
141.83225450402287,6.141664981842041,3.8190553188323975,1370000,81.77858977610654,-9.681902e-06,0.04714393615722656,100,6.42980432510376,868.1453161239624,220.5307051002172,136,40.94349609870107,0.24057602882385254,2.1187691688537598,30.12230534166117,-0.00033973693
142.99727469109072,6.140924453735352,3.7907116413116455,1380000,83.38873203402902,-9.687459e-06,0.08743023872375488,100,6.433309555053711,874.5903189182281,212.47513566079618,137,58.21859485689481,0.2046658992767334,2.1449379920959473,27.356797046715737,0.008673833
145.37745612189426,5.86311149597168,3.624953508377075,1390000,84.10559925629997,-9.629147e-06,0.04314994812011719,100,6.12184739112854,880.722578048706,220.7285289912835,138,37.569216789523495,0.21536898612976074,2.041646957397461,29.282587696662066,0.00031406336
148.2938878889182,5.785342454910278,3.5957155227661133,1400000,85.93636299899975,-9.627841e-06,0.04743218421936035,100,6.080026865005493,886.8131246566772,228.47797154720013,139,44.72383310216946,0.24689173698425293,1.9938089847564697,33.15148211328109,-0.013749998
148.43664279545982,6.29187798500061,3.9140472412109375,1410000,85.58651313823422,-9.606717e-06,0.0481109619140625,100,6.562407493591309,893.3878672122955,211.10029146134144,140,69.99644115941128,0.2221832275390625,2.169175148010254,30.440551544885064,0.004614916
149.3441935410566,5.852658748626709,3.6201331615448,1420000,85.81812370738055,-9.574585e-06,0.04780244827270508,100,6.110805034637451,899.5104343891144,207.1288743504545,141,69.23262530978089,0.2101154327392578,2.0356802940368652,28.465271745162347,-0.0041409647
143.2809687435326,5.697843551635742,3.536003589630127,1430000,82.95778005181455,-9.559192e-06,0.05649423599243164,100,5.969975233078003,905.4907824993134,237.60109803495408,142,61.566448947287896,0.21529722213745117,1.9696297645568848,32.9673480970618,-0.0099442275
146.00811889019104,6.178630113601685,3.835789918899536,1440000,84.558029822266,-9.529896e-06,0.04510378837585449,100,6.443290710449219,911.9446730613708,208.35722772201666,143,67.17840049841674,0.21927952766418457,2.1360416412353516,28.90243060099244,-0.013123098
147.8422610254749,6.0724287033081055,3.7736504077911377,1450000,85.78757403310401,-9.536414e-06,0.04752683639526367,100,6.331634759902954,918.2870814800262,221.82446305178786,144,57.721922225809365,0.21142148971557617,2.095369338989258,30.21771980942823,-0.015834054
143.00843975938625,6.019073486328125,3.7454781532287598,1460000,82.39163124448231,-9.501979e-06,0.05422043800354004,100,6.277998685836792,924.5759432315826,219.69678686309234,145,13.786283564547087,0.20441126823425293,2.072746515274048,31.56869287877064,-0.017542522
